#rank	DIAMOnD_node	p_hyper
1	HSPA4	3.8342425254536226e-08
2	MSI2	8.94910891700555e-08
3	AKT1	2.509447066596257e-07
4	HSP90AA1	7.962846790525933e-08
5	SP1	8.850835609259926e-09
6	AR	1.849058592165487e-08
7	GSK3B	3.4642086645237265e-09
8	MAPK1	5.232928672870123e-10
9	JUN	4.707605275417896e-10
10	EGFR	2.7348156953852005e-09
11	MAPK14	1.9914487936056455e-09
12	MAP2K4	6.443075162263277e-11
13	ARRB1	4.703886776755966e-10
14	ATF2	5.891882578361785e-10
15	RB1	3.3557784083946387e-10
16	CEBPB	2.2603151953200108e-10
17	KAT2B	3.0829206243478e-11
18	EP300	7.6042585685818e-11
19	HIF1A	5.7860156277517345e-11
20	SIRT1	8.422107602226363e-12
21	FOS	4.364522285407727e-12
22	JUND	2.5868064790916195e-13
23	SMAD3	1.699364720269014e-13
24	PPARG	7.234862307663101e-14
25	NCOA3	5.571562614223578e-14
26	NCOA1	3.6568453304410893e-14
27	FOXO1	3.248407770748675e-13
28	CREBBP	1.4636681839659745e-13
29	ETS1	1.114394734830135e-14
30	ATF3	1.6946537043641835e-14
31	RELA	4.755298345925089e-15
32	VDR	2.212915923051551e-15
33	TP53	2.875871005263302e-15
34	HNF4A	4.249132136695665e-16
35	NCOA6	4.3667790038714366e-16
36	PPARGC1A	6.557343771324743e-17
37	PML	7.389382659237256e-16
38	RUNX2	3.499684040564292e-17
39	HDAC1	1.638312252059564e-17
40	NFKB1	3.7745861909794204e-17
41	HDAC3	3.01513463055254e-18
42	NCOR2	2.64868040421066e-18
43	NCOR1	1.1371198946149856e-18
44	RARA	2.002927235880217e-18
45	RXRA	3.006736354532321e-19
46	SMARCA4	2.697829341086951e-19
47	MYOD1	4.045346583085964e-19
48	CREB1	2.7972187600539437e-19
49	E2F1	8.262810654952851e-19
50	KAT5	8.91966720133521e-20
51	BCL3	6.06312667123643e-20
52	STAT1	1.0926720470926147e-19
53	SRF	2.6506969009907694e-19
54	UBE2I	4.810068765821973e-19
55	KLF5	4.235957280880303e-20
56	TBP	9.067168000132638e-20
57	CEBPA	2.783253038860192e-19
58	PIAS1	1.312765239818874e-19
59	NR1H3	2.786925397524046e-19
60	NR0B2	3.6965674865210246e-19
61	NR1I2	6.603510669360715e-21
62	NR1H2	2.14682797458114e-19
63	DNMT3L	4.670034569789392e-19
64	NR3C1	2.4754034211757073e-19
65	NCOA2	1.47449804011122e-20
66	PPARD	6.611672809291427e-20
67	ESR1	3.6043965082948425e-19
68	POU2F1	4.943789853758615e-20
69	CDKN1A	1.5200018882140865e-19
70	HDAC4	5.943879580133766e-20
71	TP73	1.1477523071091095e-19
72	SP3	1.5923420242483212e-19
73	ZBTB16	6.458409344614558e-19
74	HDAC2	1.2499199647963684e-18
75	NRIP1	1.9163018555421613e-19
76	NFATC1	2.2745960783177944e-19
77	CTBP1	1.988426405154737e-19
78	PPARA	4.268978451456737e-19
79	THRB	5.730119523313995e-19
80	RXRG	1.5271726976770573e-19
81	PARP1	2.2366933593125247e-19
82	PGR	8.730446695562089e-20
83	CARM1	2.223771061441426e-19
84	CTNNB1	5.520297239876756e-20
85	DNMT1	5.796918163389807e-20
86	BRCA1	9.134503754312898e-20
87	E2F4	3.582960055456417e-20
88	PRKDC	1.2969858876719932e-19
89	ZBTB7A	1.956466649490209e-20
90	THRA	3.4874228864004484e-20
91	TDG	8.74129360149438e-21
92	BCL6	3.7267013939997096e-19
93	JUNB	2.078130474248803e-19
94	YY1	2.845185975832792e-20
95	NFE2L2	2.0754158852865908e-19
96	SMAD4	5.48992657292134e-19
97	FOXO3	7.864765764670021e-20
98	PIAS2	8.526978563707509e-19
99	SUMO1	1.2194095094635224e-19
100	NR1H4	1.462120252445661e-20
101	PLAGL1	3.116156725449799e-20
102	DAXX	1.2875398036134872e-19
103	NR4A1	5.604789454779338e-19
104	SMARCA2	2.4754444876623176e-19
105	MYC	4.635817000612576e-19
106	ARNT	7.085663125700908e-20
107	XRCC5	1.0313895611519227e-19
108	TFAP2A	1.7643616766392246e-20
109	VHL	4.3673794267986697e-20
110	EPAS1	4.6953078253627e-20
111	HSF1	6.823365995733387e-20
112	XRCC6	1.7622436726537123e-19
113	GTF2I	1.9854865670816072e-20
114	SFPQ	1.0651381361802492e-19
115	PIN1	1.2917497439422734e-20
116	BRD4	7.714952338105635e-21
117	MED1	1.2277251891184238e-21
118	SMARCC1	2.3078529100691444e-21
119	RUNX1	1.884945229386376e-22
120	SIN3A	1.0092122696132959e-22
121	SMARCC2	3.433387003260318e-22
122	SMAD2	8.081940693038815e-23
123	EZH2	8.656055931018116e-23
124	DDX5	1.8245463606618253e-22
125	SMARCB1	2.1233287175368996e-22
126	ARID1A	6.882776819925323e-23
127	SMARCE1	4.310657660686874e-24
128	SOX2	7.15583716949798e-23
129	GATA1	1.0362917269049753e-22
130	SPI1	6.28311703661529e-23
131	NR2C1	3.997974602510514e-22
132	NONO	4.689083255406859e-22
133	FUS	7.10553633559624e-23
134	TP53BP1	1.7172460246043584e-23
135	SMARCD1	1.8478937120014793e-24
136	DDIT3	3.16045010636485e-24
137	FLI1	4.9904467636098476e-24
138	SMARCD2	1.2323600599128908e-24
139	SS18	2.1564423945322135e-25
140	SMARCD3	1.0460161749551094e-26
141	SS18L1	3.5205552746373725e-25
142	RELB	5.811457912351951e-25
143	NFATC2	7.0150093110881295e-25
144	ACTL6A	6.619375251451226e-26
145	ARID1B	9.072859806048137e-26
146	DPF1	2.3278887010537516e-25
