#rank	DIAMOnD_node	p_hyper
1	AKT1	3.3983533076941926e-15
2	CTNNB1	9.423543477997835e-15
3	EEF2	1.5962502765526221e-13
4	CREBBP	9.760127785343542e-14
5	PML	4.5382383696084474e-14
6	SP1	1.0737882091037424e-14
7	HDAC1	2.6179814929209454e-15
8	CASP3	1.7880394919590802e-14
9	MDM2	4.423068257180481e-15
10	TP53	2.2626732077607974e-15
11	RB1	5.14289533764724e-16
12	HIF1A	1.5216613270823663e-15
13	HSP90AA1	2.3747700594162292e-15
14	ARNT	9.90089727163205e-16
15	PARK2	1.3122440406157064e-15
16	EP300	2.1829076325504428e-15
17	GAPDH	7.234582816545897e-16
18	SIRT1	5.467383382054923e-16
19	STK11	3.530628142725792e-16
20	MAP2K3	2.9255262500390275e-16
21	MAPK14	9.081264488474845e-17
22	CDK9	3.223651246033776e-16
23	RELA	4.9442415903216584e-17
24	CCND1	1.8711352282557875e-16
25	HSPA9	3.249852277501256e-17
26	AR	1.0809735718244408e-17
27	KAT2B	1.220630768582859e-17
28	CEBPB	2.123275940279318e-18
29	BRCA1	3.820899350700004e-17
30	SMAD3	1.115231548845632e-17
31	CUL1	1.403779643572744e-17
32	SMARCA4	2.6193881438199058e-18
33	FUS	1.0364274928845395e-18
34	TP73	3.7991418063864953e-19
35	HDAC2	1.3848728124684677e-19
36	CUL4A	4.587691631732125e-19
37	HSP90AB1	3.5348242498723767e-19
38	PKM	5.521406988945203e-20
39	CDK4	4.094686700928635e-20
40	BRD4	1.4286373578828178e-19
41	HSPA4	4.7923835309532743e-20
42	HDAC6	3.0706638156625896e-20
43	STUB1	3.975458022316367e-20
44	ATXN3	1.1395961901699218e-20
45	RAF1	1.6884845532568505e-20
46	MAPK3	2.1376805419547787e-20
47	HSPA1A	6.4865177702639924e-21
48	MAPT	1.3482185063356949e-20
49	HDAC3	5.769284968261043e-21
50	GSK3B	7.769641599490862e-21
51	YAP1	8.363869230594324e-21
52	ABL1	4.859617947199684e-21
53	PCNA	2.3075031631612616e-21
54	HUWE1	3.7812240665514506e-21
55	VCP	2.1345167684957267e-21
56	RASSF1	4.533683968659257e-21
57	NF2	2.179017353448224e-21
58	ERBB2	3.8308354318071584e-22
59	AURKA	1.1446193440742688e-22
60	LATS2	1.655107195507223e-22
61	YWHAZ	1.5588937077092631e-21
62	MAP2K5	3.9133645620952817e-22
63	TERT	6.900353570744937e-23
64	FZR1	4.7431567161926273e-23
65	CDK6	8.17759649993172e-24
66	CCND2	1.7133585332342978e-24
67	CCNE1	3.671635885852084e-25
68	CDKN2B	1.3165933428037456e-26
69	GLIS2	2.1199742233770438e-27
70	BECN1	1.811330853766219e-26
71	ARAF	1.4485015405751075e-25
72	EPHA2	1.9622896827032254e-25
73	FGFR4	6.254987057328179e-24
74	MDM4	5.014982615225335e-25
75	HGF	1.9170382035837413e-25
76	CBLC	3.998913692547375e-25
77	TEAD2	6.050269710950596e-25
78	MAP3K5	3.976290527845912e-24
79	MAP2K6	3.612361005752202e-24
80	CDC37	9.316051751788239e-24
81	CDKN2C	1.1013903358267251e-24
82	GRM1	4.571549411873875e-25
83	CDK1	2.7831092542270935e-24
84	SRC	3.300044815875128e-23
85	GNB2L1	9.208539674500377e-23
86	MAP2K1	8.578605265227796e-24
87	IGF1R	2.419312230756084e-24
88	EZH2	4.943921132914405e-23
89	HNRNPK	6.09923342457846e-23
90	YWHAE	7.674948551057214e-23
91	BTRC	1.2032331307067801e-23
92	JUP	2.9031847421743385e-24
93	E2F1	8.686067345337257e-24
94	CDK2	2.884080821610779e-23
95	TRIM28	9.181137431623627e-24
96	VHL	5.218199917935485e-24
97	SKP2	2.907216264406529e-24
98	DDX5	9.175682242978207e-24
99	ARRB2	1.6237244524102433e-23
100	YWHAQ	1.570861651649809e-23
101	FOXO3	1.1604844185921225e-24
102	PSMA3	3.625114826989261e-24
103	TARDBP	3.3030860510551405e-24
104	DHX9	9.655286332571406e-25
105	HSPA5	3.9184204995833447e-25
106	PHB	1.2037507261835463e-25
107	HNRNPA1	6.147047884166267e-26
108	NEDD8	6.278531781813233e-26
109	RPS3	1.2123876007246501e-26
110	CUL4B	6.369767301473825e-27
111	CUL2	1.5700449343846779e-27
112	COPS5	5.773662601178191e-28
113	SLC25A5	1.090479522357781e-28
114	UBC	1.9889410567068382e-28
115	DDX17	2.521553073822505e-29
116	FAF1	1.747507337943824e-28
117	HNRNPA2B1	3.1778902225506446e-29
118	TUBB	6.796772655685189e-29
119	UBE2M	1.6734346795156785e-29
120	MCM2	4.352784922045454e-30
121	TUBB4B	1.0258591364545739e-30
122	FN1	8.272738286171579e-31
123	RPS4X	2.4190440723234333e-31
124	PCBP1	7.831028258206511e-32
125	NCL	1.2024935542125324e-32
126	METTL14	8.293591803231357e-33
127	PRPF8	1.1066625175131462e-32
128	WDR5	2.4807620225764e-33
129	PRDX1	1.6657849947914276e-33
130	CAND1	1.2788196831843857e-33
131	ATP5A1	3.2621758062718105e-34
132	PABPC1	1.2784157167498594e-34
133	CUL3	4.706365730372264e-35
134	U2AF2	3.5487451238794715e-35
135	RPS3A	6.545819189389565e-36
136	HNRNPU	4.102266114094781e-36
137	RPL12	4.43055216344715e-37
138	RPS15A	6.527828521907121e-38
139	ILF3	2.6044293229191644e-38
140	RPS16	1.0016469582994492e-38
141	UBL4A	6.831805241621006e-39
142	RPL6	2.1524670674098714e-39
143	RPL21	1.8192836753542797e-40
144	RPS7	1.2960415829535678e-40
145	RPL7	3.222242970898559e-41
146	RPS6KB2	6.369617475206263e-42
147	RPL24	8.894908726881313e-43
148	RPL4	1.3925955870173829e-43
149	RPL11	2.20554417152565e-44
150	RPLP2	4.527823705996368e-45
151	RPL18	4.758736868270648e-46
152	RIN3	2.1023762127658708e-46
153	RPS5	2.5558601778613896e-47
154	RPS27	2.3194622941403612e-48
155	RPS25	1.812919526163918e-49
156	RPL5	7.391838350245054e-50
157	RPS14	3.255874647564039e-50
158	RPL23	7.443495004763816e-51
159	RPS23	6.8734889458806e-52
160	RPL9	1.1106442826182846e-52
161	RPL10A	1.642547517474979e-53
162	RPS8	3.2980412540357785e-54
163	RPL27	2.4979307631753744e-55
164	RPS18	1.4974886978728494e-56
165	RPLP0	3.9768927189573e-57
166	RPS11	6.545439422486207e-58
167	RPS9	3.487391813961691e-58
168	RPS2	3.760479485270185e-59
169	RPSA	5.61361903241477e-59
170	RPL22	3.198734195333536e-59
171	RPL14	3.810493530444942e-60
172	RPL30	1.477383930469736e-60
173	RPS20	1.8147552444620892e-61
174	ARIH2	1.429530123289927e-61
175	RPL27A	4.63376349983251e-62
176	RPS13	4.3680119171144625e-63
177	RPLP1	3.817256705175413e-64
178	RPL3	1.8347308657384895e-64
179	RPL38	1.4165035680350948e-65
180	AAR2	3.5560161221164273e-65
181	RPL18A	3.466063526759368e-66
182	RPL7A	3.421445277668657e-67
183	RPL23A	4.5381687825979215e-68
184	RPL8	1.4158195934001527e-68
185	REST	2.5478047766450647e-69
186	RBM39	1.2403888445257343e-68
187	RPS12	2.642148867624059e-68
188	RPL19	6.61104953371131e-69
189	RPL10L	1.0557439845749141e-68
190	MEPCE	2.465688061943589e-69
191	RPS24	1.7120190158810149e-69
192	RPL37A	4.878013259696975e-70
193	LOC101929876	2.0453118001741274e-70
194	RPL13	3.586862103357276e-70
195	RPL17	2.1021392694305178e-70
196	RPS10	6.892285390230265e-71
197	HEXIM1	1.1529333545002124e-71
198	RPLP0P6	3.818397629119743e-73
199	RPS17	4.4724031248914654e-74
