#rank	DIAMOnD_node	p_hyper
1	ZNF510	4.161628948432004e-19
2	FBP2	1.199722003402341e-18
3	C9orf156	1.1333879980533473e-15
4	HEMGN	4.625462636223324e-15
5	CCDC180	6.293110581375587e-13
6	SMAD1	1.1004249716339033e-12
7	FANCC	7.559767327344797e-12
8	XPA	1.3661372767552681e-11
9	CYLC2	1.8108189333097498e-10
10	ALDOB	3.521217970598472e-10
11	MAP2K1	3.661856937179113e-10
12	BAAT	9.303695284024137e-10
13	AKT1	1.806015046378462e-09
14	HSP90AA1	1.2866072056005954e-09
15	TDRD7	1.948244352227321e-09
16	ERBB2	3.028448845786266e-09
17	SFRP4	2.0296205083562075e-09
18	ALDOA	2.4453574117173764e-09
19	TGFB1	3.500453270613997e-09
20	THBS1	3.5570890723122845e-09
21	STUB1	7.404269933801969e-09
22	PPP3R2	8.142671625723937e-09
23	NANS	1.0463831543137558e-08
24	CTNNA1	7.650361998399482e-09
25	ZNF189	4.179929495729152e-09
26	SFRP2	1.0692833651399625e-08
27	IGFBP3	1.4016982672827684e-08
28	RB1	1.827678580577112e-08
29	HDAC1	7.70435496467572e-09
30	PCNA	1.1589173166916775e-08
31	LDHA	5.035457814632269e-09
32	MEN1	1.5004886146476876e-08
33	MAPK3	2.3747948575096466e-08
34	SP1	9.359258217796583e-09
35	CDKN2A	2.9634968500916485e-09
36	C9orf3	1.7767111680945318e-09
37	AR	4.016637562530157e-09
38	KAT2B	1.1561177445240694e-09
39	MDM2	6.510065364426709e-10
40	CREBBP	2.3707644425813113e-10
41	JUN	5.834219118426385e-11
42	CEBPB	4.034738830209402e-11
43	PML	5.007059032421833e-10
44	RUNX2	3.0972961990468355e-10
45	ATF3	1.574056141458096e-09
46	STAT1	1.0731228810125006e-09
47	FOS	6.17004201179213e-10
48	HIF1A	5.425560870578469e-10
49	CEBPA	1.5085865990969298e-10
50	SMARCA4	1.4164116150104044e-10
51	ATF2	2.737714733012597e-10
52	NCOA6	1.1489662130198159e-10
53	VDR	2.0370902389964127e-10
54	RELA	1.9622484859161253e-10
55	NCOR2	5.71335982612406e-11
56	HDAC3	4.7604222570352985e-11
57	RUNX1	1.7491776077789012e-11
58	MAPK1	4.694982202598264e-11
59	RARA	3.260280886618022e-11
60	RXRA	2.049976777368576e-11
61	NCOA3	1.5558628175692385e-11
62	MAPK14	2.921130098192545e-11
63	HSPA8	2.3429878181187697e-11
64	IKBKB	2.4404319127220552e-11
65	FOXO3	6.288730635364568e-12
66	CHUK	5.7634155735761035e-12
67	E2F1	4.108913764566169e-11
68	GSK3B	1.4250156065850083e-11
69	NFKB1	6.491870985520005e-12
70	BTRC	9.50578577473474e-12
71	CDKN1A	1.2048411479022097e-11
72	NFE2L2	2.256815499651074e-12
73	CCNE1	2.481794917608461e-12
74	HDAC2	2.9602721108775437e-12
75	HDAC4	6.579034645212443e-12
76	SIRT1	2.088535048461978e-12
77	HNF4A	2.2349933429883178e-12
78	NCOR1	2.4382230370254053e-12
79	UBE2I	9.602810477583345e-13
80	ETS1	9.35785107100274e-14
81	NCOA1	1.9470735601260547e-13
82	NR1H3	1.2668056303158539e-13
83	PPARGC1A	1.3179611185979735e-13
84	NR1I2	2.4809851972912838e-14
85	CDK6	8.934337572397863e-14
86	PIAS1	2.7309000732402103e-13
87	NR1H2	4.225022003488706e-14
88	NR0B2	1.1226384527844466e-13
89	PPARD	3.13858119547224e-14
90	TP73	2.0563580561645144e-13
91	HIPK2	2.387760301144145e-13
92	STAT3	2.7304821859856407e-13
93	NR4A1	2.7317899223116097e-13
94	FOXO1	4.424244915411728e-13
95	HDAC6	5.279049829792881e-13
96	BCL3	8.507107597511322e-14
97	HSP90AB1	2.1935486932113585e-13
98	CDK1	2.489679102443112e-13
99	CIITA	1.0614319287064355e-13
100	HSPA4	2.315253189141257e-13
101	BRCA1	1.651445709412032e-13
102	NCOA2	1.1420515533434262e-13
103	THRB	2.4320160960401458e-14
104	CDK4	1.1212766999523033e-13
105	MYOD1	1.1858388647774293e-13
106	KAT5	3.1071131179988036e-14
107	E2F4	1.890308511398414e-14
108	RBL1	1.3695965873116428e-13
109	KAT2A	2.503055352680114e-13
110	PKM	3.0817168964700615e-13
111	CUL4A	2.743881661089546e-13
112	MYB	4.4044318220850496e-14
113	SMARCA2	3.128817331104935e-14
114	TUBB	1.166783580604078e-13
115	RASSF1	1.2361165098298607e-14
116	SKP2	5.153265458653983e-14
117	LATS2	3.937839964879065e-13
118	SKI	6.971093456495538e-14
119	MAP2K3	8.404328809562899e-14
120	RAF1	2.5146752153862854e-14
121	CCND2	3.1492114986795634e-14
122	HSPB1	3.034724464121107e-14
123	CDKN2B	6.057175896250212e-14
124	TERT	7.588189341590399e-15
125	MAP2K5	2.1038120229930982e-15
126	MDM4	1.3398312969885163e-14
127	EPHA2	2.4544682514235687e-15
128	HGF	3.7787625387430123e-16
129	GLIS2	5.0540190934547707e-17
130	FGFR4	2.0585473383184823e-17
131	TEAD2	5.461518529044095e-18
132	BECN1	1.1400254177139203e-16
133	MAP2K6	1.3689882599834303e-17
134	NF2	5.68569339076861e-17
135	MAP3K5	1.804650149760779e-17
136	CD44	4.433038229246366e-17
137	MET	6.255603126965807e-16
138	ARAF	1.2086038432747636e-15
139	CBLC	3.905421495018736e-15
140	PDGFRA	7.290843596239662e-15
141	CDKN2C	1.5549177639825152e-15
142	PRKDC	3.5192863449689984e-14
143	HSPA5	1.6493996617658516e-14
144	FZR1	2.933901909125088e-14
145	MAPK8	7.909443751785022e-14
146	CASP3	3.0288217189844945e-14
147	CDK2	4.246906121827634e-14
148	FOXM1	2.70886635718517e-14
149	HSPA9	4.9871695110199246e-14
150	ENO1	8.695480204777861e-14
151	DNMT1	9.228814704803906e-14
152	CTBP2	5.971232916718557e-14
153	SRF	1.0596177247881032e-13
154	RXRG	7.569072549662558e-14
155	HSF1	1.2016985767740996e-13
156	HSPA1A	1.0279557858469892e-13
157	VHL	3.3186912182367655e-14
158	CDKN1C	6.041954117163712e-15
159	XRCC5	3.1020230926047155e-14
160	PGR	5.0787524743528046e-15
161	XRCC6	2.167035273229132e-14
162	NR1H4	8.408770894771246e-16
163	POU2F1	3.1669157758191703e-15
164	HCFC1	1.7155313049252443e-14
165	HDAC5	5.736529015697661e-15
166	YY1	6.427896457432262e-15
167	RUVBL1	6.016766819631614e-15
168	TBP	8.50146842134017e-15
169	ZBTB7A	2.0718412461165518e-14
170	HUWE1	1.2680374193083985e-14
171	DDB1	3.637587159153296e-15
172	PPP1CA	4.789548187002977e-15
173	USP11	3.834160983076078e-15
