#rank	DIAMOnD_node	p_hyper
1	ERBB2	6.039822558293083e-16
2	TP53	5.103416949870099e-16
3	HDAC1	4.99095664482426e-16
4	HSP90AA1	9.616746280947525e-16
5	JUN	6.971863571963135e-16
6	SP1	3.2336479230404046e-16
7	RELA	3.067111223872335e-16
8	IGF1R	8.429677077730347e-16
9	PML	1.9264356052649774e-15
10	HDAC3	3.2457406008870024e-16
11	HIF1A	2.1327644618883673e-15
12	STK11	9.14417388526253e-16
13	SMARCA4	3.40528426500317e-16
14	HDAC2	4.763032454222139e-16
15	STAT1	4.41859356663451e-15
16	GTF2I	8.912143486143403e-16
17	HSPA8	5.590550038210303e-15
18	MAPK14	1.3947753418418502e-15
19	CDK4	5.684771585891406e-16
20	PPARG	2.7441562143937268e-15
21	NR4A1	7.514322081726e-16
22	NCOR2	5.635327514836515e-16
23	CEBPB	2.1009443784367363e-16
24	HSPA5	2.7074622562911154e-16
25	EP300	2.6328672997698403e-16
26	NCOA1	2.6520113617424667e-17
27	NCOA6	5.49273354574961e-18
28	E2F1	2.7201492551889877e-17
29	NFKB1	5.9353692043535275e-18
30	SMARCA2	2.3328271750750674e-17
31	SMARCC1	9.723045477234587e-18
32	SMARCC2	1.901014288843011e-17
33	SMAD3	9.02091251877322e-18
34	KLF5	1.4743397300250999e-18
35	RARA	5.199167599763531e-18
36	RXRA	2.1270237021338584e-18
37	FOS	8.139435941803567e-18
38	KAT2B	8.813997552914142e-18
39	RUNX1	9.948458786215189e-18
40	SMARCB1	4.384396157148171e-18
41	CCNE1	8.002400264198464e-18
42	GSK3B	1.65314918735588e-17
43	MAPK1	3.3137828625854515e-18
44	DDX5	1.4373561820974953e-17
45	VHL	4.718015234103484e-18
46	CDKN2A	2.9691870988139517e-18
47	ARNT	1.4205492436533786e-18
48	HSPA4	1.986779559802942e-18
49	STUB1	1.2285757955163635e-18
50	YAP1	9.249425881077958e-19
51	PKM	3.0893077052138845e-18
52	SMARCE1	4.1057723402604735e-18
53	MAP2K3	5.336549279513201e-18
54	RASSF1	1.1451270828412025e-18
55	CDK6	4.3769276211552345e-18
56	TEAD2	2.185038248929913e-18
57	EPHA2	4.235014563827868e-18
58	CDKN2B	3.2924862817156437e-19
59	MAP2K5	1.9177938145288936e-18
60	NF2	8.001631446808507e-19
61	LATS2	1.2533812449640677e-19
62	GLIS2	2.6527612211118954e-20
63	RAF1	5.0459810943034865e-21
64	MAP3K5	4.71302330723128e-22
65	CDKN2C	4.248746402461767e-21
66	MAP2K6	1.1029658574217041e-20
67	HGF	3.19695260057494e-22
68	ARAF	1.6955415922551177e-20
69	BECN1	4.3054863959535026e-21
70	GRM1	3.895076849279581e-20
71	CD44	1.369646376969503e-20
72	MDM4	9.675189761897591e-21
73	PDGFRA	3.1804849259585296e-20
74	SRC	9.209206412770282e-20
75	ABL1	3.2592706089082864e-19
76	CDC37	1.2070078806574329e-18
77	SQSTM1	7.303225818345431e-19
78	CDK1	1.6289045368608264e-19
79	TP73	3.010550688483527e-19
80	HSPA9	6.147389290629312e-19
81	HSPB1	3.5914072599461254e-19
82	CUL4A	6.266955400571028e-19
83	IKBKB	9.066058662675378e-20
84	CHUK	1.4142824396508304e-19
85	CASP8	3.639573838117589e-20
86	PIAS1	6.072272302520497e-19
87	YWHAZ	2.6644365371937317e-19
88	CSNK2A1	3.8485194866699483e-19
89	FOXO3	4.1461228395891057e-19
90	SKP2	5.30374595017599e-19
91	XRCC6	3.02011343135421e-19
92	CDK2	1.3124953863606362e-19
93	PGR	2.159910440806689e-20
94	XRCC5	5.607536896614063e-21
95	CEBPA	6.96943737844391e-21
96	KAT2A	3.7717150360209205e-20
97	SMAD2	7.34109072683863e-20
98	UBE2I	8.534740217780037e-20
99	POU2F1	2.5214144617158204e-20
100	PPARGC1A	4.332934256678001e-20
101	PCNA	6.207033878649023e-20
102	FUS	7.097598901124845e-20
103	CDK9	9.036719530674409e-20
104	HIST1H4A	5.453020631457539e-20
105	TFAP2A	1.2186227336749376e-20
106	ATF2	2.0231158148998117e-20
107	POLR2A	2.802399618222731e-20
108	CREB1	3.859804121689188e-21
109	SMARCA5	1.7308487730816004e-20
110	H2AFX	4.83919164633002e-21
111	MSH2	5.591731279232395e-21
112	HNRNPD	4.8578623077979604e-21
113	MAPK8	1.1131552370211187e-20
114	KAT5	1.3109933473038874e-20
115	NFATC1	2.0086874392543092e-20
116	PPP1CA	3.022125599607348e-20
117	RUVBL1	1.5180835011826387e-20
118	CIC	5.612456480504855e-21
119	EEF1A1	1.991523947161471e-21
120	HNRNPK	1.530435354731742e-21
121	TP63	5.366723469264832e-22
122	SUMO2	6.993921953292734e-22
123	CHD4	4.1233434317183175e-22
124	DDX17	6.979136128683798e-22
125	WDR5	5.310344184583586e-22
126	SFPQ	1.5166038054042822e-22
127	DHX9	9.874790410756849e-23
128	NONO	1.071530690732904e-22
129	TRIM28	1.3631823843752572e-22
130	HNRNPM	3.5445653874985094e-23
131	SMC3	2.5613668968486093e-23
132	RPA1	1.0669868053105576e-23
133	TOP2B	1.9734167835206664e-23
134	KIAA1429	1.0079223604478684e-23
135	ERCC6	2.9945353503298694e-24
136	TARDBP	5.7552288860547276e-24
137	MATR3	1.2048603731057501e-24
138	RUVBL2	2.6761718442176322e-25
139	ACTB	4.664331125131012e-25
140	METTL3	3.3175357336191157e-25
141	GAPDH	6.109044324075466e-25
142	PRPF8	3.391718454670397e-25
143	SNAI1	1.327081448692429e-25
144	TUBB	8.131236903528587e-26
145	YWHAQ	2.1769088285924246e-26
146	COPS5	1.4134829225438495e-25
147	EEF2	1.046234795442486e-25
148	NPM1	5.082252342260365e-26
149	CUL1	1.337772035709522e-26
150	RPA2	8.880980731777999e-27
151	NCL	2.3084985131925585e-27
152	U2AF2	2.4508769495549897e-27
153	EFTUD2	8.3350703545613e-28
154	PCBP1	3.143180508082158e-28
155	HUWE1	1.554178898632453e-28
156	YWHAE	9.8127590077411e-29
157	PHB	2.517087658601039e-28
158	HNRNPA1	9.18567275698242e-29
159	EED	2.734318934863871e-29
160	TAF15	1.0193655046217209e-29
161	DDX3X	2.9803342514803044e-30
162	DDB1	3.834682038282655e-30
163	FANCD2	2.4492672888930407e-30
164	CUL7	2.928846353837541e-30
165	TOP1	4.28424482920124e-31
166	ENO1	6.0790318319801195e-31
167	HNRNPU	9.287664833272241e-31
168	TMPO	7.235750825548206e-31
169	CCAR2	5.3546381510984695e-31
170	METTL14	5.9665846042445295e-31
171	HNRNPA2B1	3.845313330003433e-31
172	PTBP1	9.320002219058328e-32
173	RPA3	4.3019962383577373e-32
174	RBM39	7.951019701673083e-32
175	ATP5A1	1.577099462108638e-32
176	PGK1	6.78246507097277e-33
177	FN1	1.3418790353250337e-32
178	SNRPD1	6.377565183666738e-33
179	UBE2M	8.266200746542418e-33
180	PPIA	1.3264962290641937e-32
181	MCM2	7.36216421763544e-33
182	LDHA	8.85647816955522e-34
183	PARK2	2.1347142665584156e-33
184	SNRNP200	2.8082230515314637e-34
185	HDAC5	8.389990317429684e-34
186	HNRNPR	1.3310375485154515e-34
187	ILF2	1.6163623336182964e-34
188	RPS4X	2.6392868740560033e-35
189	HEXIM1	1.3285473798832408e-34
190	PCBP2	3.026428877603289e-35
191	CAD	4.1029383306367855e-35
192	CUL2	4.915978086855874e-35
193	FZR1	1.981556402894169e-35
194	RBM14	7.336998053431993e-36
195	NTRK1	1.2406584875216607e-35
196	WWP2	3.3806630365250054e-36
197	EIF4A1	8.244979769383099e-37
198	PABPC1	3.1507590921057474e-37
199	GNB2L1	1.8971046140064092e-37
200	CUL4B	2.1062470781382506e-37
