#rank	DIAMOnD_node	p_hyper
1	RASSF1	6.238993118223937e-12
2	EPHA2	1.1202977562563378e-11
3	CDKN2B	1.0830552410860017e-12
4	TEAD2	2.834669101444711e-12
5	CDK6	1.0138408519908792e-13
6	FGFR4	1.2417905099869955e-14
7	GLIS2	3.20610914456394e-16
8	LATS2	4.0273458354735726e-17
9	MAP2K5	1.599432589394234e-18
10	STK11	1.0117346298266462e-19
11	CCND2	3.6558310515058654e-21
12	CDK4	1.7622543681278325e-22
13	GRM1	2.60510556493682e-22
14	RAF1	2.9428679055844644e-22
15	PDGFRA	1.8347048758500028e-23
16	ARNT	6.451412645642332e-25
17	NF2	2.853622050571271e-26
18	CD44	6.21504859199388e-28
19	ERBB2	2.1361718349946907e-28
20	AKT1	2.2304875078567827e-29
21	MAP2K3	7.043857270678113e-31
22	CDKN2C	3.6760638544098664e-31
23	KDELR2	5.109286931749818e-30
24	BECN1	3.4146597802506905e-30
25	CCNE1	1.3624735411293751e-27
26	CBLC	1.6045201140760737e-26
27	MAP2K6	1.0582471770595449e-24
28	MAP3K5	5.7553585158330544e-24
29	ARAF	2.8746087099461994e-23
30	TSC1	8.543822151205402e-22
31	MDM4	3.517034171691896e-21
32	KAT2A	5.2127546425081483e-20
33	MAPK14	1.4528093033539277e-18
34	FZR1	3.172868495917359e-18
35	HIF1A	3.3066519922107256e-19
36	RELA	3.1732858609914983e-17
37	TP53	1.184984895719023e-17
38	HSP90AA1	1.3239027965177309e-17
39	HSP90AB1	1.7684658136187072e-17
40	IGF1R	8.211125928838738e-18
41	TTYH2	3.3745057469413113e-19
42	BRAF	8.602364212417161e-19
43	CDC37	9.667797991976867e-19
44	CTNNB1	4.801559724886938e-18
45	YWHAE	1.1439444488383587e-17
46	HSPA1A	1.7957812583228192e-18
47	YWHAZ	2.9077086040178863e-18
48	MAP2K1	4.324932541258102e-19
49	MAPK1	6.1862113382020376e-18
50	SRC	7.232741215438347e-19
51	STUB1	6.464327775116459e-18
52	MAPK3	4.975773219088315e-19
